,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status,"key_stats_acc_perf_NO_NA_enhanced.csv"")Held by Institutions"
7368,2004-12-05 08:11:26,1102263086.0,schl,29.57,1.96,1190.33,6.03,-4.07,0.767,40.98,0.62,1.61,1.58,3.54,1.74,4.06,52.347,1310000000.0,1920000000.0,17.59,1.49,0.92,15.02,0.92,1150000000.0,15.02,32900000.0,0.807,0.30,14.10,13300000.0,0.34,618900000.0,2.214,20.337999,213300000.0,0.632,16.07,,2610000.0,17.413,7.84,2620000.0,0.0,78.17
7369,2005-03-15 12:14:03,1110914043.0,schl,33.15,-17.07,1197.75,8.79,-25.86,0.631,39.27,0.71,1.65,1.88,3.91,2.07,4.64,51.822,1480000000.0,2009999999.9999998,15.49,1.64,0.97,15.01,0.97,1150000000.0,15.01,38900000.0,0.94,0.30,14.10,27100000.0,0.68,562700000.0,2.333,22.292,170300000.0,0.616,15.30,,2530000.0,13.326,7.47,2350000.0,0.0,76.75
7370,2012-11-06 16:53:23,1352249603.0,schl,32.48,-13.67,1428.39,23.95,-37.62,26.18,11.04,0.50,1.31,4.59,9.03,7.31,13.39,67.82,1080000000.0,1080000000.0,11.95,1.66,0.51,4.61,0.51,1160000000.0,4.61,101300000.0,3.04,N/A,7.70,193100000.0,6.10,210900000.0,1.67,25.45,343700000.0,0.65,13.32,,3010000.0,15.40,16.00,3160000.0,0.0,89.50
7371,2012-12-05 09:14:20,1354727660.0,schl,27.61,2.32,1409.28,26.66,-24.34,26.18,9.28,0.42,1.11,4.59,9.03,7.31,13.39,67.82,911960000.0,911960000.0,11.87,2.03,0.43,3.90,0.43,1160000000.0,3.90,101300000.0,3.04,N/A,7.70,193100000.0,6.10,210900000.0,1.67,25.45,343700000.0,0.69,13.32,,3090000.0,28.80,16.40,3060000.0,0.0,89.50
7372,2013-04-22 04:35:41,1366630541.0,schl,25.67,,1562.5,20.29,,25.11,12.68,0.42,0.98,3.38,6.59,4.92,8.61,62.06,844670000.0,844670000.0,11.81,2.82,0.43,4.83,0.43,1160000000.0,4.83,69900000.0,2.05,N/A,18.50,196700000.0,6.17,212400000.0,1.86,26.52,234600000.0,0.68,12.87,,2910000.0,11.10,15.50,2770000.0,0.0,86.60
7373,2013-05-12 16:39:44,1368401984.0,schl,28.25,16.14,1626.67,16.6,-0.46000000000000085,25.11,14.47,0.47,1.09,3.38,6.59,4.92,8.61,62.06,961090000.0,961090000.0,13.47,3.16,0.49,5.50,0.49,1160000000.0,5.50,69900000.0,2.05,N/A,18.50,196700000.0,6.17,212400000.0,1.86,26.52,234600000.0,0.69,12.87,,2530000.0,13.30,13.40,2850000.0,0.0,86.60
7374,2006-06-16 09:32:26,1150475546.0,schw,13.27,40.32,1251.54,21.1,19.22,0.285,24.85,4.33,4.38,17.57,32.64,1.75,18.43,3.637,20290000000.0,3040000000.0,N/A,1.21,0.65,N/A,0.65,4900000000.0,N/A,821000000.0,0.63,67.60,20.80,24650000000.0,19.112,1320000000.0,1.639,3.593,1250000000.0,1.93,19.04,,15710000.0,2.5,1.50,17200000.0,1.0,59.40
7375,2007-01-26 11:26:44,1169839604.0,schw,16.13,27.15,1422.18,-5.88,33.03,0.233,19.23,5.41,5.00,28.64,37.21,N/A,19.62,3.387,23170000000.0,103080000.0,N/A,1.30,0.02,N/A,0.02,4900000000.0,N/A,891000000.0,0.95,149.70,7.10,24150000000.0,19.124,1080000000.0,N/A,3.673,N/A,2.22,19.45,,16960000.0,2.5,1.70,15770000.0,1.0,61.10
7376,2007-02-22 21:08:29,1172207309.0,schw,17.0,7.65,1456.38,-7.09,14.74,0.233,20.69,5.80,5.36,28.64,37.21,N/A,19.62,3.387,24930000000.0,1800000000.0,N/A,1.42,0.42,N/A,0.42,4900000000.0,N/A,891000000.0,0.95,149.70,7.10,24150000000.0,19.124,1080000000.0,N/A,3.673,N/A,2.17,38.47,,15500000.0,2.8,1.50,16960000.0,1.0,58.40
7377,2007-04-06 11:37:24,1175884644.0,schw,16.38,10.62,1437.77,-4.89,15.509999999999998,0.077,20.05,5.61,4.82,28.48,37.57,1.85,18.84,3.393,24260000000.0,2800000000.0,N/A,1.44,0.65,N/A,0.65,4700000000.0,N/A,891000000.0,0.95,149.70,35.50,21760000000.0,17.157,388000000.0,2.029,3.958,1760000000.0,2.11,38.31,,16180000.0,2.2,1.60,14530000.0,1.0,60.10
7378,2007-05-28 11:38:47,1180377527.0,schw,,,1515.73,-8.6,,0.078,21.45,5.97,5.34,28.52,37.66,1.92,19.09,3.491,26350000000.0,6120000000.0,N/A,1.43,1.39,N/A,1.39,4700000000.0,N/A,913000000.0,0.98,12.30,9.40,20610000000.0,16.5,387000000.0,2.072,3.94,853000000.0,1.86,38.90,,18200000.0,1.80,1.80,16180000.0,0.0,59.90
7379,2008-01-25 16:46:45,1201308405.0,schw,19.31,-30.66,1330.61,-36.85,6.190000000000001,0.184,10.54,5.36,7.58,54.08,39.24,2.40,25.88,3.843,24660000000.0,3780000000.0,N/A,1.12,0.80,N/A,0.80,4700000000.0,N/A,1040000000.0,2.05,34.00,196.30,22260000000.0,19.515,625000000.0,1.637,2.938,1580000000.0,1.46,19.77,,24740000.0,3.2,2.60,28680000.0,1.0,63.10
7380,2008-04-25 10:05:55,1209143155.0,schw,20.03,-19.52,1397.84,-39.65,20.13,0.241,10.70,4.79,6.79,47.38,41.57,N/A,N/A,4.385,24670000000.0,1800000000.0,N/A,1.06,0.35,N/A,0.35,5290000000.0,N/A,1190000000.0,2.04,11.70,13.40,23770000000.0,21.041,899000000.0,N/A,3.215,N/A,1.82,19.94,,26220000.0,1.5,2.80,30490000.0,1.0,65.90
7381,2008-10-16 20:03:37,1224212617.0,schw,19.14,-11.44,946.43,14.92,-26.36,0.227,9.87,4.37,5.90,46.51,42.74,2.56,27.80,4.535,23740000000.0,4030000000.0000005,N/A,1.03,0.77,N/A,0.77,5290000000.0,N/A,1250000000.0,2.09,1.00,8.50,27870000000.0,24.201,882000000.0,1.954,3.379,881000000.0,0.97,18.38,,25840000.0,1.4,2.80,27890000.0,0.0,66.30
7382,2008-12-05 18:47:32,1228531652.0,schw,16.91,0.65,876.07,26.62,-25.970000000000002,0.217,16.31,3.64,4.66,23.26,43.14,2.67,32.91,4.539,19700000000.0,13720000000.0,N/A,0.91,2.63,N/A,2.63,5290000000.0,N/A,1230000000.0,1.05,80.20,3.10,33310000000.000004,28.844,881000000.0,1.954,3.519,134000000.0,1.28,18.33,,31210000.0,2.9,3.30,26680000.0,0.0,67.50
7383,2009-10-19 09:59:07,1255971547.0,schw,17.25,-19.01,1097.91,6.19,-25.200000000000003,N/A,20.37,4.49,4.58,22.00,42.49,1.87,24.34,4.086,2570000000.0,2570000000.0,N/A,1.61,0.55,N/A,0.55,5060000000.0,N/A,1030000000.0,0.89,30.50,17.00,25270000000.0,21.766,1560000000.0,0.716,3.976,1330000000.0,1.22,18.04,,37810000.0,2.6,4.00,33380000.000000004,0.0,68.70
7384,2010-01-23 00:17:38,1264234658.0,schw,17.76,-2.31,1138.04,12.5,-14.81,N/A,23.44,4.99,4.54,20.87,40.65,1.54,20.77,3.865,2450000000.0,2450000000.0,N/A,1.61,0.55,N/A,0.55,5060000000.0,N/A,931000000.0,0.80,34.20,19.20,26220000000.0,22.562,1520000000.0,0.677,4.219,1410000000.0,1.22,18.02,,46880000.0,5.2,5.00,46540000.0,0.0,67.70
7385,2010-04-14 04:18:12,1271243892.0,schw,18.13,-4.47,1210.65,8.58,-13.05,N/A,28.92,5.60,4.48,18.91,36.69,1.24,17.23,3.6,2710000000.0,2710000000.0,N/A,3.05,0.65,N/A,0.65,4190000000.0000005,N/A,787000000.0,0.68,46.80,23.20,27530000000.0,23.091,1510000000.0,0.652,4.365,1440000000.0,1.19,17.40,,49780000.0,4.6,N/A,50530000.0,0.0,68.30
7386,2011-04-29 03:44:55,1304073895.0,schw,17.41,-21.71,1363.61,1.99,-23.7,30.77,32.35,5.05,3.48,15.43,37.79,0.80,11.36,3.74,1510000000.0,1510000000.0,16.15,1.46,0.34,N/A,0.34,4250000000.0,N/A,691000000.0,0.57,950.00,23.40,23100000000.0,19.01,2000000000.0,0.52,5.35,1510000000.0,1.23,17.21,,36600000.0,3.50,3.60,29170000.0,0.0,72.00
7387,2011-11-04 15:39:57,1320446397.0,schw,12.14,9.23,1253.23,12.68,-3.4499999999999993,29.76,18.63,3.32,2.32,17.43,37.53,N/A,N/A,3.92,13110000000.0,13110000000.0,16.29,1.25,2.79,N/A,2.79,4250000000.0,N/A,820000000.0,0.67,77.40,11.10,30720000000.0,25.40,2000000000.0,N/A,5.57,13110000000.0,1.38,17.21,,27940000.0,1.90,N/A,26790000.0,0.0,72.00
7388,2012-03-03 23:00:08,1330844408.0,schw,13.43,19.06,1365.68,10.91,8.149999999999999,25.94,19.74,3.77,2.29,18.42,35.56,0.86,12.40,3.82,15740000000.0,15740000000.0,16.85,1.55,3.35,N/A,3.35,4690000000.0,N/A,864000000.0,0.70,37.00,1.20,35310000000.0,27.77,2000000000.0,0.62,6.07,2460000000.0,1.65,15.49,,25130000.0,1.50,2.50,28390000.0,1.0,72.40
7389,2012-03-06 19:19:08,1331090348.0,schw,13.13,30.08,1343.36,14.75,15.329999999999998,25.94,19.46,3.75,2.28,18.42,35.56,0.86,12.40,3.82,15720000000.0,15720000000.0,16.41,1.55,3.35,N/A,3.35,4690000000.0,N/A,864000000.0,0.70,37.00,1.20,35310000000.0,27.77,2000000000.0,0.62,6.07,2460000000.0,1.65,15.49,,25130000.0,1.50,2.50,28390000.0,1.0,72.40
7390,2012-04-12 02:20:18,1334222418.0,schw,13.78,23.44,1387.57,14.51,8.930000000000001,25.94,19.83,3.73,2.27,18.42,35.56,0.86,12.40,3.82,15820000000.0,15820000000.0,15.95,1.52,3.37,N/A,3.37,4690000000.0,N/A,864000000.0,0.70,37.00,1.20,35310000000.0,27.77,2000000000.0,0.62,6.07,2460000000.0,1.56,15.49,,41320000.0,3.10,4.10,33520000.000000004,1.0,72.40
7391,2013-04-25 05:55:45,1366894545.0,schw,16.49,62.1,1585.16,17.55,44.55,16.33,24.19,4.48,2.23,19.23,28.00,0.77,10.35,3.82,3670000000.0,3670000000.0,19.35,1.06,0.75,N/A,0.75,4880000000.0,N/A,886000000.0,0.69,5.60,8.50,26900000000.0,20.38,1600000000.0,0.42,7.42,N/A,1.69,14.29,,41570000.0,4.50,3.80,42600000.0,1.0,77.60
7392,2007-12-29 06:59:20,1198940360.0,sd,35.0,,1497.66,24.42,,1.025,N/A,N/A,N/A,5.57,25.34,3.34,2.61,6.057,N/A,6490000000.0,N/A,N/A,11.07,20.246,11.07,N/A,20.246,1860000.0,0.02,327.40,72.00,32009999.999999996,0.226,1450000000.0,0.844,N/A,239400000.0,N/A,N/A,,0.2,0.2,N/A,N/A,0.0,N/A
7393,2009-01-06 22:43:45,1231310625.0,sd,8.44,24.64,934.7,21.66,2.9800000000000004,0.829,8.80,1.06,0.53,14.00,30.58,5.68,8.83,8.156,1400000000.0,3250000000.0,N/A,0.59,2.71,4.627,2.71,507490000.0,4.627,142060000.0,0.96,1001.10,117.40,0.005,0.005,1970000000.0,0.703,14.362,652260000.0,1.99,32.45,,7450000.0,6.70,6.70,7650000.0,0.0,53.30
7394,2010-03-29 07:17:36,1269872256.0,sd,7.62,60.1,1173.22,12.46,47.64,N/A,N/A,2.65,N/A,N/A,267.09,30.66,604.39,3.377,4139999999.9999995,4139999999.9999995,N/A,1.01,7.00,11.643,7.00,312180000.0,11.643,1780000000.0,10.20,N/A,18.70,15360000.0,0.073,2590000000.0,1.135,0.987,311560000.0,1.53,32.94,,34320000.0,4.5,N/A,30790000.0,1.0,70.20
7395,2010-08-31 06:20:34,1283260834.0,sd,4.04,81.68,1049.33,16.16,65.52000000000001,N/A,N/A,2.34,N/A,64.92,41.60,6.54,N/A,3.54,4380000000.0,4380000000.0,12.50,1.03,6.34,12.47,6.34,312180000.0,12.47,474880000.0,2.43,N/A,36.00,2080000.0,0.01,2770000000.0,0.67,0.62,4380000000.0,1.42,24.27,,33610000.0,2.60,18.40,25980000.0,1.0,70.10
7396,2010-12-07 07:01:25,1291734085.0,sd,5.96,28.86,1223.75,3.04,25.82,210.04,N/A,2.54,1.43,5.14,31.41,4.25,6.67,3.36,5030000000.0,5030000000.0,198.33,7.76,6.28,11.28,6.28,312180000.0,11.28,73090000.0,0.20,N/A,81.80,2590000.0,0.01,3000000000.0,0.34,3.95,5030000000.0,1.67,12.40,,39360000.0,3.90,21.60,34350000.0,1.0,37.20
7397,2011-03-03 06:11:18,1299161478.0,sd,10.4,-22.69,1330.97,2.9,-25.59,187.99,19.71,4.52,2.74,20.45,0.47,0.07,28.86,3.19,7120000000.0,7120000000.0,27.70,21.06,7.64,22.12,7.64,312180000.0,22.12,153120000.0,0.52,N/A,79.70,5860000.0,0.02,2910000000.0,0.32,3.89,7120000000.0,1.99,12.40,,25900000.0,3.00,14.20,25970000.0,0.0,37.20
7398,2011-05-04 03:34:05,1304505245.0,sd,11.0,-37.18,1347.32,3.28,-40.46,189.07,22.58,5.21,3.16,20.45,3.34,0.49,28.86,3.19,7820000000.0,7820000000.0,21.35,5.35,8.40,21.90,8.40,581360000.0,21.90,153120000.0,0.52,N/A,79.70,7190000.0,0.02,2930000000.0,0.32,3.87,7820000000.0,1.95,21.39,,29410000.0,2.20,7.60,29450000.0,0.0,66.40
7399,2011-08-16 02:03:25,1313485405.0,sd,7.69,-15.86,1192.76,17.84,-33.7,161.90,N/A,2.52,2.13,1.44,9.10,1.58,3.92,3.13,5970000000.0,5970000000.0,17.61,5.00,4.91,22.85,4.91,581360000.0,22.85,30510000.0,0.07,292.40,99.90,4610000.0,0.01,2910000000.0,0.30,3.61,5970000000.0,2.14,21.39,,34490000.0,2.70,8.90,35000000.0,0.0,66.40
7400,2011-10-16 05:17:07,1318767427.0,sd,6.55,9.01,1203.66,19.65,-10.639999999999999,161.90,N/A,2.15,1.82,1.44,9.10,1.58,3.92,3.13,5610000000.0,5610000000.0,20.55,10.92,4.61,21.46,4.61,581360000.0,21.46,30510000.0,0.07,292.40,99.90,4610000.0,0.01,2910000000.0,0.30,3.61,5610000000.0,2.15,21.39,,33700000.0,2.80,N/A,32280000.0,0.0,66.40
7401,2011-11-15 09:58:31,1321379911.0,sd,7.5,-30.8,1257.81,7.77,-38.57,94.68,12.61,2.17,1.44,21.46,49.64,7.19,16.33,3.35,5390000000.0,5390000000.0,40.22,15.33,4.04,5.23,4.04,581360000.0,5.23,233060000.0,0.57,87.80,48.30,325440000.0,0.82,2830000000.0,1.28,5.02,5390000000.0,2.16,21.39,,35660000.0,2.70,9.20,36060000.0,0.0,66.40
7402,2012-01-01 06:26:56,1325428016.0,sd,8.22,-22.75,1263.02,12.92,-35.67,94.68,14.22,2.46,1.64,21.46,49.64,7.19,16.33,3.35,5760000000.0,5760000000.0,58.29,13.60,4.32,5.59,4.32,581360000.0,5.59,233060000.0,0.57,87.80,48.30,325440000.0,0.82,2830000000.0,1.28,5.02,378870000.0,2.16,21.39,,36340000.0,3.70,9.40,37910000.0,0.0,66.40
7403,2012-03-29 09:49:20,1333039760.0,sd,7.81,,1403.28,11.44,,110.82,60.31,2.21,1.92,7.64,30.41,4.70,7.93,3.55,5740000000.0,5740000000.0,19.60,0.15,4.06,7.08,4.06,960680000.0,7.08,52480000.0,0.13,N/A,27.60,207960000.0,0.52,2820000000.0,0.63,4.08,475480000.0,2.84,5.99,,40540000.0,2.90,10.40,38160000.0,0.0,66.00
7404,2012-04-09 19:53:33,1334026413.0,sd,7.42,-30.05,1382.2,13.49,-43.54,110.82,57.23,2.17,1.89,7.64,30.41,4.70,7.93,3.55,5690000000.0,5690000000.0,19.58,0.14,4.02,7.02,4.02,960680000.0,7.02,52480000.0,0.13,N/A,27.60,207960000.0,0.52,2820000000.0,0.63,4.08,475480000.0,3.02,5.99,,40540000.0,2.90,10.40,38160000.0,0.0,66.00
7405,2012-06-26 07:07:17,1340719637.0,sd,5.96,-19.13,1319.99,21.46,-40.59,118.09,17.80,1.60,1.62,12.95,33.18,5.21,13.68,3.72,5120000000.0,5120000000.0,19.06,0.18,3.45,5.76,3.45,960680000.0,5.76,136710000.0,0.33,N/A,22.00,127840000.0,0.32,2820000000.0,0.55,3.64,626730000.0,2.90,12.52,,59030000.0,3.80,15.10,53220000.0,0.0,53.50
7406,2013-05-13 09:21:54,1368462114.0,sd,5.1,34.9,1633.77,16.14,18.759999999999998,97.53,N/A,0.85,1.29,4.18,30.27,7.70,2.42,6.05,4320000000.0,4320000000.0,N/A,3.83,1.51,2.70,1.51,1350000000.0,2.70,175120000.0,0.37,N/A,34.10,1310000000.0,2.74,3190000000.0,2.29,3.95,673710000.0,3.09,16.71,,68730000.0,8.40,17.80,65599999.99999999,1.0,70.90
7407,2004-10-20 14:13:35,1098306815.0,se,,,1103.66,6.72,,3.657,25.01,0.21,5.99,0.88,1.41,3.05,30.46,91.895,2350000000.0,3690000000.0,19.20,1.52,0.32,6.6,0.32,3060000000.0,6.6,99990000.0,0.837,401.60,6.50,104070000.0,0.93,1440000000.0,0.752,3.501,555660000.0,1.179,73.01,,N/A,2.387,1.77,N/A,0.0,11.84
7408,2005-01-29 23:08:07,1107068887.0,se,,,1174.07,8.5,,2.914,N/A,0.23,5.89,N/A,N/A,0.00,0.00,N/A,2710000000.0,3960000000.0,22.02,1.65,N/A,N/A,N/A,3060000000.0,N/A,0.00,0.00,401.60,6.50,76380000.0,0.68,1330000000.0,0.778,4.033,525730000.0,1.311,72.99,,N/A,3.392,1.33,N/A,0.0,14.06
7409,2005-04-01 00:00:37,1112338837.0,se,,,1172.92,11.08,,2.856,28.56,0.22,5.82,0.91,1.45,3.44,25.46,94.255,2750000000.0,3970000000.0,18.91,1.16,0.32,6.89,0.32,3060000000.0,6.89,111430000.0,0.84,401.60,6.50,76210000.0,0.67,1330000000.0,0.682,4.084,525730000.0,1.517,76.99,,N/A,1.89,1.11,N/A,0.0,15.58
7410,2007-12-31 03:00:29,1199098829.0,se,19.12,-36.82,1468.36,-39.34,2.520000000000003,1.416,17.83,N/A,N/A,20.28,29.06,N/A,N/A,7.187,N/A,25590000000.0,N/A,2.85,5.64,13.752,5.64,N/A,13.752,898000000.0,1.46,47.70,10.40,338000000.0,0.535,9500000000.0,0.799,N/A,1190000000.0,N/A,0.14,,10120000.0,3.6,1.60,9660000.0,0.0,63.90
7411,2011-04-17 12:48:24,1303069704.0,se,23.53,15.13,1314.52,4.19,10.940000000000001,129.67,17.08,3.56,2.25,21.21,33.85,4.12,13.57,7.63,29030000000.0,29030000000.0,14.93,2.32,5.87,12.42,5.87,2610000000.0,12.42,1040000000.0,1.61,45.50,6.50,130000000.0,0.20,11340000000.0,0.65,12.03,29030000000.0,0.92,0.36,,8180000.0,2.60,1.30,8140000.000000001,1.0,64.50
7412,2011-04-18 18:17:23,1303175843.0,se,23.44,17.19,1305.14,6.56,10.630000000000003,129.67,16.74,3.60,2.28,21.21,33.85,4.12,13.57,7.63,29030000000.0,29030000000.0,14.64,2.32,5.87,12.42,5.87,2610000000.0,12.42,1040000000.0,1.61,45.50,6.50,130000000.0,0.20,11340000000.0,0.65,12.03,29030000000.0,0.92,0.36,,8180000.0,2.60,1.30,8140000.000000001,1.0,64.50
7413,2012-07-23 11:16:34,1343067394.0,se,27.39,24.61,1350.52,25.31,-0.6999999999999993,124.63,17.17,3.76,2.37,21.96,32.54,3.87,13.32,8.12,31540000000.0,31540000000.0,16.09,2.71,5.97,12.86,5.97,2790000000.0,12.86,1140000000.0,1.77,6.70,4.20,127000000.0,0.20,11820000000.0,0.44,12.85,2009999999.9999998,0.91,0.14,,9080000.0,2.10,1.40,8930000.0,0.0,65.60
7414,2012-10-14 21:43:01,1350276181.0,se,27.05,22.37,1432.84,19.35,3.0199999999999996,124.91,17.52,3.69,2.31,20.95,32.32,3.74,12.50,8.00,30560000000.0,30560000000.0,16.22,3.02,5.87,12.61,5.87,2790000000.0,12.61,1080000000.0,1.66,24.30,6.40,142000000.0,0.22,11750000000.0,0.41,12.74,2009999999.9999998,0.90,0.14,,9620000.0,3.00,1.50,9160000.0,0.0,65.70
7415,2012-11-08 01:42:52,1352367772.0,se,25.7,28.13,1377.51,28.54,-0.41000000000000014,129.08,17.98,N/A,N/A,19.70,32.06,3.64,11.91,7.91,N/A,31020000000.0,16.16,3.07,6.02,12.98,6.02,2790000000.0,12.98,1010000000.0,1.55,29.50,4.50,146000000.0,0.22,12490000000.0,0.40,0.00,1950000000.0,0.91,0.14,,9570000.0,3.20,1.50,9620000.0,0.0,65.70
7416,2013-04-22 03:39:09,1366627149.0,se,28.74,32.25,1562.5,20.29,11.96,127.17,21.33,4.01,2.27,18.52,31.00,3.35,10.85,7.77,33150000000.0,33150000000.0,18.64,4.03,6.53,14.29,6.53,2660000000.0,14.29,938000000.0,1.43,N/A,N/A,123000000.0,0.18,12840000000.0,0.44,13.43,1940000000.0,0.99,0.14,,9340000.0,2.50,1.40,9640000.0,1.0,69.90
7417,2013-06-04 14:30:44,1370381444.0,se,28.77,39.59,1631.38,18.17,21.42,143.53,21.56,4.04,2.31,18.50,30.47,3.20,10.80,7.79,34700000000.0,34700000000.0,18.72,3.13,6.78,15.03,6.78,2660000000.0,15.03,947000000.0,1.43,2.10,2.90,213000000.0,0.32,14450000000.0,0.46,13.36,1970000000.0,0.88,0.14,,9490000.0,2.20,1.40,11420000.0,1.0,69.90
7418,2004-08-10 05:02:04,1092139324.0,see,19.86,12.69,1079.04,13.91,-1.2200000000000006,1.924,21.45,1.08,3.34,6.37,13.90,4.95,18.89,39.215,3980000000.0,5760000000.0,14.63,1.24,1.57,11.26,1.57,1110000000.0,11.26,206590000.0,2.203,N/A,10.20,475800000.0,5.64,2280000000.0,1.292,14.062,489000000.0,1.65,2.05,,2400000.0,6.378,2.90,3000000.0,0.0,85.83
7419,2005-01-27 23:07:23,1106896043.0,see,19.84,17.89,1174.55,9.29,8.600000000000001,1.858,19.07,1.07,3.23,6.25,13.42,4.88,20.26,39.817,3970000000.0,5750000000.0,16.10,1.49,1.55,8.51,1.55,1110000000.0,8.51,232230000.0,2.491,N/A,10.20,517299999.99999994,6.19,2290000000.0,1.325,14.739,471100000.0,1.682,1.99,,3030000.0,8.716,3.70,3270000.0,1.0,84.80
7420,2005-03-15 10:38:43,1110908323.0,see,21.7,12.72,1197.75,8.79,3.9300000000000015,1.585,23.21,1.14,3.25,5.68,12.40,4.47,17.25,38.226,4340000000.0,6040000000.0,15.33,1.59,1.59,12.83,1.59,1110000000.0,12.83,215600000.0,2.24,N/A,10.20,412100000.0,4.93,2109999999.9999998,1.207,15.938,471100000.0,1.72,1.99,,2630000.0,4.964,3.21,3030000.0,0.0,87.81
7421,2005-04-12 08:55:31,1113321331.0,see,22.76,4.75,1187.76,8.45,-3.6999999999999993,1.584,23.07,1.14,3.24,5.68,12.40,4.47,17.25,38.226,4320000000.0,6020000000.0,15.24,1.62,1.59,9.26,1.59,1160000000.0,9.26,215600000.0,2.24,10.30,7.50,412100000.0,4.92,2109999999.9999998,1.236,15.946,436200000.0,1.799,2.16,,2730000.0,7.353,3.33,2630000.0,0.0,86.75
7422,2005-09-10 06:50:39,1126360239.0,see,21.2,2.26,1236.36,4.66,-2.4000000000000004,1.54,22.40,1.05,3.08,5.38,13.30,6.85,16.74,47.249,4139999999.9999995,5780000000.0,N/A,1.48,1.46,8.203,1.46,1160000000.0,8.203,212700000.0,2.23,2.10,10.40,455100000.0,5.491,2089999999.9999998,1.288,16.344,386800000.0,N/A,69.82,,2700000.0,8.4,3.30,2770000.0,0.0,86.70
7423,2005-10-31 08:28:43,1130772523.0,see,21.01,18.8,1207.01,14.16,4.640000000000001,1.512,22.07,1.02,2.99,5.29,13.02,6.78,16.35,48.355,4099999999.9999995,5730000000.0,N/A,1.63,1.42,8.163,1.42,1160000000.0,8.163,213100000.0,2.24,0.60,8.00,454000000.0,5.478,2080000000.0,1.103,16.344,N/A,N/A,1.75,,3970000.0,7.1,4.90,3900000.0,0.0,86.70
7424,2008-01-23 17:59:33,1201139973.0,see,20.55,-42.82,1338.6,-38.18,-4.640000000000001,0.95,11.72,0.79,1.83,7.84,12.49,6.96,20.27,28.174,3590000000.0,5050000000.0,N/A,1.29,1.11,6.876,1.11,1240000000.0,6.876,356600000.0,1.90,6.20,7.40,419200000.0,2.595,1870000000.0,1.145,12.18,362600000.0,1.24,1.40,,5620000.0,4.2,3.50,5910000.0,0.0,88.50
7425,2011-05-26 19:17:41,1306462661.0,see,23.27,-34.98,1325.69,-0.59,-34.38999999999999,56.62,17.76,0.89,1.62,5.58,11.96,6.29,10.77,28.75,4750000000.0,4750000000.0,12.69,2.23,1.04,6.82,1.04,1250000000.0,6.82,252800000.0,1.43,2.50,6.30,696000000.0,4.35,1410000000.0,1.47,15.61,4750000000.0,1.48,1.58,,4750000.0,5.20,4.50,4710000.0,0.0,89.50
7426,2011-05-28 04:39:13,1306582753.0,see,23.21,-34.51,1320.47,0.02,-34.53,56.62,17.73,0.89,1.62,5.58,11.96,6.29,10.77,28.75,4760000000.0,4760000000.0,12.68,2.23,1.05,6.83,1.05,1250000000.0,6.83,252800000.0,1.43,2.50,6.30,696000000.0,4.35,1410000000.0,1.47,15.61,4760000000.0,1.48,1.58,,4750000.0,5.20,4.50,4710000.0,0.0,89.50
7427,2013-05-12 21:34:26,1368419666.0,see,22.17,50.79,1626.67,16.6,34.19,323.14,N/A,0.58,3.09,18.31,8.50,3.95,71.57,39.61,8460000000.000001,8460000000.000001,15.40,2.05,1.11,9.05,1.11,2540000000.0,9.05,1600000000.0,7.26,N/A,3.40,625800000.0,3.23,4610000000.0,1.30,7.36,448200000.0,1.19,1.68,,5210000.0,2.00,2.70,5670000.0,1.0,91.80
7428,2007-04-10 13:50:44,1176238244.0,sfly,17.2,-14.53,1448.39,-6.48,-8.049999999999999,0.024,29.95,3.28,2.64,4.70,6.18,4.60,5.39,14.307,403250000.0,289100000.0,N/A,1.98,2.34,13.989,2.34,67860000.0,13.989,5800000.0,0.56,61.30,60.10,119050000.0,4.96,3700000.0,4.865,6.384,23490000.0,N/A,N/A,,2170000.0,8.4,13.70,1140000.0,0.0,37.00
7429,2007-05-16 21:14:54,1179375294.0,sfly,17.55,-25.13,1514.14,-5.98,-19.15,0.018,42.80,3.18,2.80,4.73,5.46,5.06,5.89,9.754,421320000.0,316720000.0,N/A,1.68,2.38,14.382,2.38,67860000.0,14.382,6300000.0,0.41,N/A,58.20,109670000.0,4.568,2660000.0,6.503,6.303,29900000.0,N/A,N/A,,1080000.0,6.70,6.70,2170000.0,0.0,36.50
7430,2007-06-17 14:03:22,1182114202.0,sfly,20.56,-29.23,1522.97,-10.69,-18.54,0.018,53.66,3.71,3.26,4.73,5.46,5.06,5.89,9.754,528150000.0,421150000.0,N/A,2.10,3.16,19.124,3.16,67860000.0,19.124,6300000.0,0.41,N/A,58.20,109670000.0,4.568,2660000.0,6.503,6.303,29900000.0,N/A,N/A,,4.8,4.8,6.20,1080000.0,0.0,47.20
